1548210669, 22/01/2019, 16:31:09, IGUA_001, cash, 000000, 30, 630
1548584977, 27/01/2019, 00:29:37, IGUA_001, igua-rfid, rfid_255255255255, 0, 0
1548586625, 27/01/2019, 00:57:05, IGUA_001, igua-rfid, rfid_255255255255, 0, 0
1548591455, 27/01/2019, 02:17:35, IGUA_001, igua-rfid, rfid_255255255255, 0, 0
1548617490, 27/01/2019, 09:31:30, IGUA_001, cash, 000000, 50, 1013
1548617545, 27/01/2019, 09:32:25, IGUA_001, cash, 000000, 50, 1017
1548619944, 27/01/2019, 10:12:24, IGUA_001, cash, 000000, 100, 2033
1548620006, 27/01/2019, 10:13:26, IGUA_001, cash, 000000, 50, 1074
1548620071, 27/01/2019, 10:14:31, IGUA_001, cash, 000000, 50, 1010
1548621795, 27/01/2019, 10:43:15, IGUA_001, cash, 000000, 10, 205
1548623819, 27/01/2019, 11:16:59, IGUA_001, cash, 000000, 50, 1045
1548624285, 27/01/2019, 11:24:45, IGUA_001, cash, 000000, 100, 2025
1548628453, 27/01/2019, 12:34:13, IGUA_001, cash, 000000, 20, 412
1548628514, 27/01/2019, 12:35:14, IGUA_001, cash, 000000, 20, 412
1548628591, 27/01/2019, 12:36:31, IGUA_001, cash, 000000, 50, 705
1548630727, 27/01/2019, 13:12:07, IGUA_001, cash, 000000, 50, 1057
1548630796, 27/01/2019, 13:13:16, IGUA_001, cash, 000000, 50, 1015
1548631193, 27/01/2019, 13:19:53, IGUA_001, cash, 000000, 50, 1029
1548631224, 27/01/2019, 13:20:24, IGUA_001, cash, 000000, 50, 1017
1548631257, 27/01/2019, 13:20:57, IGUA_001, cash, 000000, 10, 232
1548631287, 27/01/2019, 13:21:27, IGUA_001, cash, 000000, 10, 236
1548634055, 27/01/2019, 14:07:35, IGUA_001, cash, 000000, 50, 1028
1548634090, 27/01/2019, 14:08:10, IGUA_001, cash, 000000, 50, 1013
1548635907, 27/01/2019, 14:38:27, IGUA_001, cash, 000000, 50, 1043
1548638070, 27/01/2019, 15:14:30, IGUA_001, cash, 000000, 30, 624
1548641696, 27/01/2019, 16:14:56, IGUA_001, cash, 000000, 50, 1010
1548641707, 27/01/2019, 16:15:07, IGUA_001, cash, 000000, 50, 1040
1548641729, 27/01/2019, 16:15:29, IGUA_001, cash, 000000, 100, 2400
1548641755, 27/01/2019, 16:15:55, IGUA_001, cash, 000000, 10, 232
1548641993, 27/01/2019, 16:19:53, IGUA_001, cash, 000000, 50, 1015
1548644656, 27/01/2019, 17:04:16, IGUA_001, cash, 000000, 20, 414
1548644665, 27/01/2019, 17:04:25, IGUA_001, cash, 000000, 10, 218
1548644754, 27/01/2019, 17:05:54, IGUA_001, cash, 000000, 100, 2027
1548656012, 27/01/2019, 20:13:32, IGUA_001, cash, 000000, 100, 2013
1548656427, 27/01/2019, 20:20:27, IGUA_001, cash, 000000, 200, 1546
1548657875, 27/01/2019, 20:44:35, IGUA_001, igua-rfid, rfid_255255255255, 0, 0
1548663147, 27/01/2019, 22:12:27, IGUA_001, igua-rfid, rfid_255255255255, 0, 0
1548703077, 28/01/2019, 09:17:57, IGUA_001, igua-rfid, rfid_255255255255, 0, 0
1548708279, 28/01/2019, 10:44:39, IGUA_001, cash, 000000, 10, 228
1548708292, 28/01/2019, 10:44:52, IGUA_001, cash, 000000, 10, 216
1548710619, 28/01/2019, 11:23:39, IGUA_001, cash, 000000, 50, 1058
1548721636, 28/01/2019, 14:27:16, IGUA_001, igua-rfid, rfid_255255255255, 0, 0
1548724413, 28/01/2019, 15:13:33, IGUA_001, cash, 000000, 50, 1034
1548724444, 28/01/2019, 15:14:04, IGUA_001, cash, 000000, 50, 1018
1548730169, 28/01/2019, 16:49:29, IGUA_001, cash, 000000, 50, 1012
1548730194, 28/01/2019, 16:49:54, IGUA_001, cash, 000000, 50, 1018
1548731323, 28/01/2019, 17:08:43, IGUA_001, cash, 000000, 10, 213
1548732206, 28/01/2019, 17:23:26, IGUA_001, igua-rfid, rfid_255255255255, 0, 0
1548733831, 28/01/2019, 17:50:31, IGUA_001, igua-rfid, rfid_255255255255, 0, 0
1548736782, 28/01/2019, 18:39:42, IGUA_001, cash, 000000, 10, 211
1548752602, 28/01/2019, 23:03:22, IGUA_001, igua-rfid, rfid_255255255255, 0, 0
1548769753, 29/01/2019, 03:49:13, IGUA_001, igua-rfid, rfid_255255255255, 0, 0
1548786425, 29/01/2019, 08:27:05, IGUA_001, cash, 000000, 100, 2011
1548786477, 29/01/2019, 08:27:57, IGUA_001, cash, 000000, 50, 1034
1548791883, 29/01/2019, 09:58:03, IGUA_001, cash, 000000, 10, 212
1548791906, 29/01/2019, 09:58:26, IGUA_001, cash, 000000, 20, 412
1548791946, 29/01/2019, 09:59:06, IGUA_001, cash, 000000, 10, 159
1548792216, 29/01/2019, 10:03:36, IGUA_001, cash, 000000, 100, 2058
1548794091, 29/01/2019, 10:34:51, IGUA_001, cash, 000000, 20, 415
1548795176, 29/01/2019, 10:52:56, IGUA_001, cash, 000000, 50, 1032
1548795268, 29/01/2019, 10:54:28, IGUA_001, cash, 000000, 20, 415
1548795312, 29/01/2019, 10:55:12, IGUA_001, cash, 000000, 20, 333
1548798081, 29/01/2019, 11:41:21, IGUA_001, cash, 000000, 10, 226
1548798090, 29/01/2019, 11:41:30, IGUA_001, cash, 000000, 10, 215
1548798104, 29/01/2019, 11:41:44, IGUA_001, cash, 000000, 10, 215
1548798114, 29/01/2019, 11:41:54, IGUA_001, cash, 000000, 10, 211
1548800249, 29/01/2019, 12:17:29, IGUA_001, cash, 000000, 50, 1011
1548800278, 29/01/2019, 12:17:58, IGUA_001, cash, 000000, 50, 1015
1548800828, 29/01/2019, 12:27:08, IGUA_001, cash, 000000, 50, 1014
1548800857, 29/01/2019, 12:27:37, IGUA_001, cash, 000000, 50, 1017
1548801140, 29/01/2019, 12:32:20, IGUA_001, cash, 000000, 10, 213
1548801309, 29/01/2019, 12:35:09, IGUA_001, cash, 000000, 10, 229
1548801848, 29/01/2019, 12:44:08, IGUA_001, cash, 000000, 50, 578
1548804778, 29/01/2019, 13:32:58, IGUA_001, cash, 000000, 10, 227
1548808369, 29/01/2019, 14:32:49, IGUA_001, cash, 000000, 20, 411
1548808379, 29/01/2019, 14:32:59, IGUA_001, cash, 000000, 10, 216
1548813654, 29/01/2019, 16:00:54, IGUA_001, cash, 000000, 20, 418
1548815562, 29/01/2019, 16:32:42, IGUA_001, cash, 000000, 20, 414
1548815702, 29/01/2019, 16:35:02, IGUA_001, cash, 000000, 10, 230
1548815753, 29/01/2019, 16:35:53, IGUA_001, cash, 000000, 50, 1010
1548815787, 29/01/2019, 16:36:27, IGUA_001, cash, 000000, 50, 1017
1548818880, 29/01/2019, 17:28:00, IGUA_001, cash, 000000, 50, 1018
1548818905, 29/01/2019, 17:28:25, IGUA_001, cash, 000000, 50, 1017
1548870307, 30/01/2019, 07:45:07, IGUA_001, cash, 000000, 100, 2031
1548890187, 30/01/2019, 13:16:27, IGUA_001, cash, 000000, 20, 417
1548890522, 30/01/2019, 13:22:02, IGUA_001, cash, 000000, 10, 214
1548894901, 30/01/2019, 14:35:01, IGUA_001, cash, 000000, 50, 1015
1548894930, 30/01/2019, 14:35:30, IGUA_001, cash, 000000, 50, 1018
1548896526, 30/01/2019, 15:02:06, IGUA_001, cash, 000000, 100, 2011
1548896958, 30/01/2019, 15:09:18, IGUA_001, cash, 000000, 50, 1042
1548898796, 30/01/2019, 15:39:56, IGUA_001, cash, 000000, 50, 1011
1548898823, 30/01/2019, 15:40:23, IGUA_001, cash, 000000, 50, 1014
1548900762, 30/01/2019, 16:12:42, IGUA_001, cash, 000000, 30, 614
1548905074, 30/01/2019, 17:24:34, IGUA_001, cash, 000000, 10, 227
1548905457, 30/01/2019, 17:30:57, IGUA_001, cash, 000000, 20, 433
1548935259, 31/01/2019, 01:47:39, IGUA_001, igua-rfid, rfid_255255255255, 0, 0
1548937692, 31/01/2019, 02:28:12, IGUA_001, igua-rfid, rfid_255255255255, 0, 0
1548955762, 31/01/2019, 07:29:22, IGUA_001, igua-rfid, rfid_255255255255, 0, 0
1548958174, 31/01/2019, 08:09:34, IGUA_001, cash, 000000, 50, 1014
1548958238, 31/01/2019, 08:10:38, IGUA_001, cash, 000000, 100, 2032
1548960975, 31/01/2019, 08:56:15, IGUA_001, cash, 000000, 10, 227
1548962205, 31/01/2019, 09:16:45, IGUA_001, cash, 000000, 100, 2011
1548963007, 31/01/2019, 09:30:07, IGUA_001, cash, 000000, 100, 2017
1548963801, 31/01/2019, 09:43:21, IGUA_001, cash, 000000, 100, 2015
1548966301, 31/01/2019, 10:25:01, IGUA_001, cash, 000000, 50, 984
1548968531, 31/01/2019, 11:02:11, IGUA_001, cash, 000000, 100, 2030
1548968622, 31/01/2019, 11:03:42, IGUA_001, cash, 000000, 50, 1014
1548972497, 31/01/2019, 12:08:17, IGUA_001, cash, 000000, 50, 1012
1548972679, 31/01/2019, 12:11:19, IGUA_001, cash, 000000, 50, 1015
1548974281, 31/01/2019, 12:38:01, IGUA_001, cash, 000000, 50, 1011
1548974286, 31/01/2019, 12:38:06, IGUA_001, cash, 000000, 50, 1041
1548974355, 31/01/2019, 12:39:15, IGUA_001, cash, 000000, 50, 1011
1548978450, 31/01/2019, 13:47:30, IGUA_001, cash, 000000, 50, 1028
1548978554, 31/01/2019, 13:49:14, IGUA_001, cash, 000000, 50, 1013
1548978605, 31/01/2019, 13:50:05, IGUA_001, cash, 000000, 50, 1017
1548978693, 31/01/2019, 13:51:33, IGUA_001, cash, 000000, 50, 1026
1548979310, 31/01/2019, 14:01:50, IGUA_001, cash, 000000, 50, 1030
1548979869, 31/01/2019, 14:11:09, IGUA_001, cash, 000000, 30, 637
1548980284, 31/01/2019, 14:18:04, IGUA_001, cash, 000000, 10, 219
1548980740, 31/01/2019, 14:25:40, IGUA_001, cash, 000000, 10, 213
1548980748, 31/01/2019, 14:25:48, IGUA_001, cash, 000000, 10, 213
1548980757, 31/01/2019, 14:25:57, IGUA_001, cash, 000000, 10, 211
1548985295, 31/01/2019, 15:41:35, IGUA_001, igua-rfid, rfid_255255255255, 0, 0
1548987017, 31/01/2019, 16:10:17, IGUA_001, cash, 000000, 10, 230
1548987028, 31/01/2019, 16:10:28, IGUA_001, cash, 000000, 10, 212
1548990516, 31/01/2019, 17:08:36, IGUA_001, cash, 000000, 50, 1027
1548990542, 31/01/2019, 17:09:02, IGUA_001, cash, 000000, 50, 1019
1548990804, 31/01/2019, 17:13:24, IGUA_001, cash, 000000, 50, 1027
1548990820, 31/01/2019, 17:13:40, IGUA_001, cash, 000000, 20, 414
1548990834, 31/01/2019, 17:13:54, IGUA_001, cash, 000000, 20, 410
1548992622, 31/01/2019, 17:43:42, IGUA_001, cash, 000000, 50, 1062
1548993113, 31/01/2019, 17:51:53, IGUA_001, cash, 000000, 10, 1091
1548993127, 31/01/2019, 17:52:07, IGUA_001, cash, 000000, 10, 222
1548993140, 31/01/2019, 17:52:20, IGUA_001, cash, 000000, 20, 415
1548994102, 31/01/2019, 18:08:22, IGUA_001, cash, 000000, 10, 210
1548994921, 31/01/2019, 18:22:01, IGUA_001, cash, 000000, 50, 1027
1548998594, 31/01/2019, 19:23:14, IGUA_001, cash, 000000, 50, 1012
