1545119556, 17/12/2018, 21:52:37, IGUA_004, cash, 000000, 100, 2119
1545435924, 21/12/2018, 13:45:24, IGUA_004, cash, 000000, 20, 433
1545436945, 21/12/2018, 14:02:25, IGUA_004, cash, 000000, 30, 647
1545439170, 21/12/2018, 14:39:30, IGUA_004, cash, 000000, 30, 510
1545464056, 21/12/2018, 21:34:17, IGUA_004, cash, 000000, 350, 513
1545466582, 21/12/2018, 22:16:22, IGUA_004, cash, 000000, 20, 429
1545506644, 22/12/2018, 09:24:05, IGUA_004, cash, 000000, 10, 0
1545506991, 22/12/2018, 09:29:51, IGUA_004, cash, 000000, 50, 1210
1545510788, 22/12/2018, 10:33:08, IGUA_004, cash, 000000, 20, 432
1545510814, 22/12/2018, 10:33:34, IGUA_004, cash, 000000, 10, 233
1545518096, 22/12/2018, 12:34:56, IGUA_004, cash, 000000, 20, 433
1545518125, 22/12/2018, 12:35:25, IGUA_004, cash, 000000, 20, 450
1545525334, 22/12/2018, 14:35:34, IGUA_004, cash, 000000, 30, 633
1545525370, 22/12/2018, 14:36:10, IGUA_004, cash, 000000, 20, 431
1545528099, 22/12/2018, 15:21:39, IGUA_004, cash, 000000, 30, 671
1545533623, 22/12/2018, 16:53:43, IGUA_004, cash, 000000, 40, 800
1545535370, 22/12/2018, 17:22:50, IGUA_004, cash, 000000, 50, 1176
1545546836, 22/12/2018, 20:33:56, IGUA_004, cash, 000000, 10, 247
1545550978, 22/12/2018, 21:42:58, IGUA_004, cash, 000000, 250, 1822
1545607324, 23/12/2018, 13:22:05, IGUA_004, cash, 000000, 30, 640
1545608710, 23/12/2018, 13:45:10, IGUA_004, cash, 000000, 50, 1089
1545612264, 23/12/2018, 14:44:25, IGUA_004, cash, 000000, 50, 1095
1545612301, 23/12/2018, 14:45:01, IGUA_004, cash, 000000, 20, 3211
1545617735, 23/12/2018, 16:15:35, IGUA_004, cash, 000000, 100, 2031
1545691695, 24/12/2018, 12:48:16, IGUA_004, cash, 000000, 20, 426
1545691804, 24/12/2018, 12:50:04, IGUA_004, cash, 000000, 50, 692
1545698103, 24/12/2018, 14:35:03, IGUA_004, cash, 000000, 50, 1046
1545701200, 24/12/2018, 15:26:40, IGUA_004, cash, 000000, 50, 710
1545706170, 24/12/2018, 16:49:30, IGUA_004, cash, 000000, 10, 227
1545711816, 24/12/2018, 18:23:36, IGUA_004, cash, 000000, 10, 214
1545713949, 24/12/2018, 18:59:09, IGUA_004, cash, 000000, 350, 1548
1545852788, 26/12/2018, 09:33:09, IGUA_004, cash, 000000, 30, 628
1545858528, 26/12/2018, 11:08:48, IGUA_004, cash, 000000, 30, 615
1545860108, 26/12/2018, 11:35:08, IGUA_004, cash, 000000, 20, 416
1545860133, 26/12/2018, 11:35:33, IGUA_004, cash, 000000, 10, 230
1545860226, 26/12/2018, 11:37:06, IGUA_004, cash, 000000, 30, 616
1545860273, 26/12/2018, 11:37:53, IGUA_004, cash, 000000, 10, 231
1545862628, 26/12/2018, 12:17:09, IGUA_004, cash, 000000, 100, 2041
1545863144, 26/12/2018, 12:25:44, IGUA_004, cash, 000000, 40, 831
1545872280, 26/12/2018, 14:58:00, IGUA_004, cash, 000000, 50, 1019
1545876567, 26/12/2018, 16:09:30, IGUA_004, cash, 000000, 20, 462
1545877115, 26/12/2018, 16:18:35, IGUA_004, cash, 000000, 100, 2043
1545881190, 26/12/2018, 17:26:30, IGUA_004, cash, 000000, 50, 1047
1545945887, 27/12/2018, 11:24:47, IGUA_004, cash, 000000, 50, 1033
1545950305, 27/12/2018, 12:38:25, IGUA_004, cash, 000000, 50, 1136
1545955556, 27/12/2018, 14:05:56, IGUA_004, cash, 000000, 20, 442
1545958753, 27/12/2018, 14:59:13, IGUA_004, cash, 000000, 20, 424
1545959004, 27/12/2018, 15:03:24, IGUA_004, cash, 000000, 10, 211
1545959017, 27/12/2018, 15:03:37, IGUA_004, cash, 000000, 10, 210
1545961389, 27/12/2018, 15:43:09, IGUA_004, cash, 000000, 50, 1122
1545977029, 27/12/2018, 20:03:50, IGUA_004, cash, 000000, 20, 475
1545978164, 27/12/2018, 20:22:45, IGUA_004, cash, 000000, 20, 427
1545984267, 27/12/2018, 22:04:27, IGUA_004, cash, 000000, 100, 2029
1546024009, 28/12/2018, 09:06:50, IGUA_004, cash, 000000, 50, 1044
1546029521, 28/12/2018, 10:38:41, IGUA_004, cash, 000000, 10, 211
1546031339, 28/12/2018, 11:08:59, IGUA_004, cash, 000000, 10, 218
1546031363, 28/12/2018, 11:09:23, IGUA_004, cash, 000000, 20, 413
1546031412, 28/12/2018, 11:10:12, IGUA_004, cash, 000000, 30, 611
1546031439, 28/12/2018, 11:10:39, IGUA_004, cash, 000000, 10, 242
1546031454, 28/12/2018, 11:10:54, IGUA_004, cash, 000000, 20, 428
1546036996, 28/12/2018, 12:43:16, IGUA_004, cash, 000000, 20, 2396
1546037025, 28/12/2018, 12:43:45, IGUA_004, cash, 000000, 20, 417
1546037959, 28/12/2018, 12:59:19, IGUA_004, cash, 000000, 20, 443
1546048263, 28/12/2018, 15:51:03, IGUA_004, cash, 000000, 50, 1044
1546051544, 28/12/2018, 16:45:44, IGUA_004, cash, 000000, 50, 1056
1546057114, 28/12/2018, 18:18:34, IGUA_004, cash, 000000, 30, 613
1546061495, 28/12/2018, 19:31:35, IGUA_004, cash, 000000, 50, 828
1546069625, 28/12/2018, 21:47:05, IGUA_004, cash, 000000, 50, 1033
1546072803, 28/12/2018, 22:40:03, IGUA_004, cash, 000000, 100, 2028
1546111916, 29/12/2018, 09:31:57, IGUA_004, cash, 000000, 50, 1026
1546118010, 29/12/2018, 11:13:30, IGUA_004, cash, 000000, 20, 418
1546118038, 29/12/2018, 11:13:58, IGUA_004, cash, 000000, 20, 412
1546118062, 29/12/2018, 11:14:22, IGUA_004, cash, 000000, 10, 212
1546118072, 29/12/2018, 11:14:32, IGUA_004, cash, 000000, 10, 222
1546119643, 29/12/2018, 11:40:43, IGUA_004, cash, 000000, 20, 414
1546119772, 29/12/2018, 11:42:52, IGUA_004, cash, 000000, 20, 448
1546122224, 29/12/2018, 12:23:44, IGUA_004, cash, 000000, 20, 444
1546122622, 29/12/2018, 12:30:22, IGUA_004, cash, 000000, 20, 415
1546125918, 29/12/2018, 13:25:18, IGUA_004, cash, 000000, 40, 952
1546129375, 29/12/2018, 14:22:56, IGUA_004, cash, 000000, 350, 521
1546129465, 29/12/2018, 14:24:25, IGUA_004, cash, 000000, 10, 241
1546215211, 30/12/2018, 14:13:32, IGUA_004, cash, 000000, 250, 1926
1546223851, 30/12/2018, 16:37:31, IGUA_004, cash, 000000, 50, 1041
1546228398, 30/12/2018, 17:53:19, IGUA_004, cash, 000000, 30, 632
1546297548, 31/12/2018, 13:05:49, IGUA_004, cash, 000000, 20, 476
1546299838, 31/12/2018, 13:43:58, IGUA_004, cash, 000000, 50, 1101
1546301069, 31/12/2018, 14:04:29, IGUA_004, cash, 000000, 10, 242
1546303428, 31/12/2018, 14:43:48, IGUA_004, cash, 000000, 100, 2014
1546303449, 31/12/2018, 14:44:09, IGUA_004, cash, 000000, 20, 414
1546308546, 31/12/2018, 16:09:06, IGUA_004, cash, 000000, 50, 1017
