1549058812, 01/02/2019, 12:06:52, IGUA_004, cash, 000000, 50, 1076
1549604254, 07/02/2019, 19:37:34, IGUA_004, cash, 000000, 20, 414
1549605230, 07/02/2019, 19:53:50, IGUA_004, cash, 000000, 60, 1227
1549605312, 07/02/2019, 19:55:12, IGUA_004, cash, 000000, 20, 410
1549605849, 07/02/2019, 20:04:09, IGUA_004, cash, 000000, 30, 618
1549609826, 07/02/2019, 21:10:26, IGUA_004, cash, 000000, 20, 416
1549609932, 07/02/2019, 21:12:12, IGUA_004, cash, 000000, 100, 2151
1549611181, 07/02/2019, 21:33:01, IGUA_004, cash, 000000, 50, 879
1549613612, 07/02/2019, 22:13:32, IGUA_004, cash, 000000, 20, 428
1549656546, 08/02/2019, 10:09:07, IGUA_004, cash, 000000, 30, 690
1549659367, 08/02/2019, 10:56:07, IGUA_004, cash, 000000, 10, 245
1549662936, 08/02/2019, 11:55:36, IGUA_004, cash, 000000, 20, 412
1549664661, 08/02/2019, 12:24:21, IGUA_004, cash, 000000, 30, 610
1549665455, 08/02/2019, 12:37:35, IGUA_004, cash, 000000, 20, 502
1549667730, 08/02/2019, 13:15:30, IGUA_004, cash, 000000, 270, 445
1549668571, 08/02/2019, 13:29:31, IGUA_004, cash, 000000, 30, 658
1549670320, 08/02/2019, 13:58:40, IGUA_004, cash, 000000, 10, 234
1549670340, 08/02/2019, 13:59:00, IGUA_004, cash, 000000, 10, 228
1549671739, 08/02/2019, 14:22:19, IGUA_004, cash, 000000, 100, 2032
1549682643, 08/02/2019, 17:24:03, IGUA_004, cash, 000000, 30, 407
1549687588, 08/02/2019, 18:46:28, IGUA_004, cash, 000000, 110, 2233
1549688894, 08/02/2019, 19:08:14, IGUA_004, cash, 000000, 30, 625
1549690442, 08/02/2019, 19:34:02, IGUA_004, cash, 000000, 10, 228
1549692711, 08/02/2019, 20:11:51, IGUA_004, cash, 000000, 50, 1011
1549693710, 08/02/2019, 20:28:30, IGUA_004, cash, 000000, 50, 1063
1549697925, 08/02/2019, 21:38:45, IGUA_004, cash, 000000, 30, 627
1549700714, 08/02/2019, 22:25:14, IGUA_004, cash, 000000, 50, 1041
1549747454, 09/02/2019, 11:24:14, IGUA_004, cash, 000000, 50, 1006
1549747753, 09/02/2019, 11:29:13, IGUA_004, cash, 000000, 20, 461
1549749982, 09/02/2019, 12:06:22, IGUA_004, cash, 000000, 30, 633
1549752263, 09/02/2019, 12:44:23, IGUA_004, cash, 000000, 20, 415
1549757326, 09/02/2019, 14:08:46, IGUA_004, cash, 000000, 50, 1052
1549758171, 09/02/2019, 14:22:51, IGUA_004, cash, 000000, 20, 435
1549758186, 09/02/2019, 14:23:06, IGUA_004, cash, 000000, 10, 215
1549758196, 09/02/2019, 14:23:16, IGUA_004, cash, 000000, 10, 210
1549758235, 09/02/2019, 14:23:55, IGUA_004, cash, 000000, 10, 220
1549770052, 09/02/2019, 17:40:53, IGUA_004, cash, 000000, 30, 686
1549771633, 09/02/2019, 18:07:13, IGUA_004, cash, 000000, 50, 1027
1549773083, 09/02/2019, 18:31:23, IGUA_004, cash, 000000, 50, 1016
1549773178, 09/02/2019, 18:32:58, IGUA_004, cash, 000000, 20, 429
1549783627, 09/02/2019, 21:27:07, IGUA_004, cash, 000000, 10, 241
1549787031, 09/02/2019, 22:23:51, IGUA_004, cash, 000000, 100, 2014
1549850911, 10/02/2019, 16:08:32, IGUA_004, cash, 000000, 10, 240
1549858522, 10/02/2019, 18:15:22, IGUA_004, cash, 000000, 20, 466
1549917565, 11/02/2019, 10:39:26, IGUA_004, cash, 000000, 200, 280
1549919665, 11/02/2019, 11:14:25, IGUA_004, cash, 000000, 10, 227
1549920478, 11/02/2019, 11:27:58, IGUA_004, cash, 000000, 100, 2118
1549920777, 11/02/2019, 11:32:57, IGUA_004, cash, 000000, 10, 247
1549920807, 11/02/2019, 11:33:27, IGUA_004, cash, 000000, 10, 228
1549923839, 11/02/2019, 12:23:59, IGUA_004, cash, 000000, 10, 220
1549928977, 11/02/2019, 13:49:37, IGUA_004, cash, 000000, 10, 247
1549929003, 11/02/2019, 13:50:03, IGUA_004, cash, 000000, 10, 247
1549929042, 11/02/2019, 13:50:42, IGUA_004, cash, 000000, 10, 226
1549931257, 11/02/2019, 14:27:37, IGUA_004, cash, 000000, 10, 213
1549931269, 11/02/2019, 14:27:49, IGUA_004, cash, 000000, 10, 219
1549931324, 11/02/2019, 14:28:44, IGUA_004, cash, 000000, 10, 213
1549931364, 11/02/2019, 14:29:24, IGUA_004, cash, 000000, 20, 418
1549931580, 11/02/2019, 14:33:00, IGUA_004, cash, 000000, 10, 214
1549934751, 11/02/2019, 15:25:51, IGUA_004, cash, 000000, 20, 441
1549944891, 11/02/2019, 18:14:51, IGUA_004, cash, 000000, 20, 420
1549949673, 11/02/2019, 19:34:33, IGUA_004, cash, 000000, 150, 3028
1549949709, 11/02/2019, 19:35:09, IGUA_004, cash, 000000, 40, 816
1549950352, 11/02/2019, 19:45:52, IGUA_004, cash, 000000, 20, 414
1549950566, 11/02/2019, 19:49:26, IGUA_004, cash, 000000, 10, 246
1549950599, 11/02/2019, 19:49:59, IGUA_004, cash, 000000, 10, 234
1549951982, 11/02/2019, 20:13:02, IGUA_004, cash, 000000, 40, 811
1549953212, 11/02/2019, 20:33:32, IGUA_004, cash, 000000, 200, 634
1549958568, 11/02/2019, 22:02:49, IGUA_004, cash, 000000, 100, 2058
1549960457, 11/02/2019, 22:34:17, IGUA_004, cash, 000000, 50, 988
1549961556, 11/02/2019, 22:52:36, IGUA_004, cash, 000000, 10, 229
1550005647, 12/02/2019, 11:07:27, IGUA_004, cash, 000000, 20, 418
1550010473, 12/02/2019, 12:27:53, IGUA_004, cash, 000000, 10, 241
1550010500, 12/02/2019, 12:28:20, IGUA_004, cash, 000000, 10, 256
1550010531, 12/02/2019, 12:28:51, IGUA_004, cash, 000000, 10, 242
1550010602, 12/02/2019, 12:30:02, IGUA_004, cash, 000000, 10, 212
1550010642, 12/02/2019, 12:30:42, IGUA_004, cash, 000000, 10, 254
1550010664, 12/02/2019, 12:31:04, IGUA_004, cash, 000000, 10, 235
1550010880, 12/02/2019, 12:34:40, IGUA_004, cash, 000000, 10, 247
1550015852, 12/02/2019, 13:57:32, IGUA_004, cash, 000000, 20, 414
1550015895, 12/02/2019, 13:58:15, IGUA_004, cash, 000000, 10, 217
1550016868, 12/02/2019, 14:14:28, IGUA_004, cash, 000000, 50, 1014
1550030401, 12/02/2019, 18:00:02, IGUA_004, cash, 000000, 100, 2048
1550030780, 12/02/2019, 18:06:20, IGUA_004, cash, 000000, 50, 1083
1550032594, 12/02/2019, 18:36:34, IGUA_004, cash, 000000, 100, 2047
1550036509, 12/02/2019, 19:41:49, IGUA_004, cash, 000000, 10, 231
1550036799, 12/02/2019, 19:46:39, IGUA_004, cash, 000000, 100, 2105
1550037427, 12/02/2019, 19:57:07, IGUA_004, cash, 000000, 40, 842
1550037756, 12/02/2019, 20:02:36, IGUA_004, cash, 000000, 10, 218
1550039450, 12/02/2019, 20:30:50, IGUA_004, cash, 000000, 10, 225
1550039461, 12/02/2019, 20:31:01, IGUA_004, cash, 000000, 10, 217
1550043225, 12/02/2019, 21:33:45, IGUA_004, cash, 000000, 50, 1014
1550043262, 12/02/2019, 21:34:22, IGUA_004, cash, 000000, 40, 826
1550043289, 12/02/2019, 21:34:49, IGUA_004, cash, 000000, 10, 230
1550088320, 13/02/2019, 10:05:21, IGUA_004, cash, 000000, 50, 844
1550091497, 13/02/2019, 10:58:17, IGUA_004, cash, 000000, 10, 225
1550095447, 13/02/2019, 12:04:07, IGUA_004, cash, 000000, 20, 415
1550095474, 13/02/2019, 12:04:34, IGUA_004, cash, 000000, 10, 210
1550096834, 13/02/2019, 12:27:14, IGUA_004, cash, 000000, 20, 418
1550096856, 13/02/2019, 12:27:36, IGUA_004, cash, 000000, 10, 215
1550098030, 13/02/2019, 12:47:10, IGUA_004, cash, 000000, 10, 215
1550098092, 13/02/2019, 12:48:12, IGUA_004, cash, 000000, 10, 244
1550098106, 13/02/2019, 12:48:26, IGUA_004, cash, 000000, 10, 229
1550099525, 13/02/2019, 13:12:05, IGUA_004, cash, 000000, 10, 229
1550099564, 13/02/2019, 13:12:44, IGUA_004, cash, 000000, 10, 233
1550099609, 13/02/2019, 13:13:29, IGUA_004, cash, 000000, 10, 233
1550099638, 13/02/2019, 13:13:58, IGUA_004, cash, 000000, 10, 225
1550099798, 13/02/2019, 13:16:38, IGUA_004, cash, 000000, 100, 2017
1550100665, 13/02/2019, 13:31:05, IGUA_004, cash, 000000, 50, 1029
1550105623, 13/02/2019, 14:53:43, IGUA_004, cash, 000000, 20, 430
1550110571, 13/02/2019, 16:16:11, IGUA_004, cash, 000000, 100, 2182
1550121192, 13/02/2019, 19:13:12, IGUA_004, cash, 000000, 50, 960
1550175300, 14/02/2019, 10:15:01, IGUA_004, cash, 000000, 100, 2029
1550180094, 14/02/2019, 11:34:54, IGUA_004, cash, 000000, 100, 2121
1550181262, 14/02/2019, 11:54:22, IGUA_004, cash, 000000, 20, 416
1550187541, 14/02/2019, 13:39:01, IGUA_004, cash, 000000, 50, 1076
1550193269, 14/02/2019, 15:14:29, IGUA_004, cash, 000000, 50, 1032
1550206745, 14/02/2019, 18:59:05, IGUA_004, cash, 000000, 40, 830
1550208662, 14/02/2019, 19:31:02, IGUA_004, cash, 000000, 20, 418
1550208687, 14/02/2019, 19:31:27, IGUA_004, cash, 000000, 20, 419
1550208873, 14/02/2019, 19:34:33, IGUA_004, cash, 000000, 20, 414
1550208886, 14/02/2019, 19:34:46, IGUA_004, cash, 000000, 10, 230
1550209756, 14/02/2019, 19:49:16, IGUA_004, cash, 000000, 50, 1013
1550212197, 14/02/2019, 20:29:57, IGUA_004, cash, 000000, 50, 1026
1550212729, 14/02/2019, 20:38:49, IGUA_004, cash, 000000, 200, 335
1550267285, 15/02/2019, 11:48:06, IGUA_004, cash, 000000, 70, 1427
1550269350, 15/02/2019, 12:22:30, IGUA_004, cash, 000000, 10, 241
1550269457, 15/02/2019, 12:24:17, IGUA_004, cash, 000000, 10, 244
1550270932, 15/02/2019, 12:48:52, IGUA_004, cash, 000000, 20, 411
1550271500, 15/02/2019, 12:58:20, IGUA_004, cash, 000000, 100, 2089
1550272191, 15/02/2019, 13:09:51, IGUA_004, cash, 000000, 50, 1017
1550272397, 15/02/2019, 13:13:17, IGUA_004, cash, 000000, 20, 429
1550285368, 15/02/2019, 16:49:28, IGUA_004, cash, 000000, 20, 415
1550285427, 15/02/2019, 16:50:27, IGUA_004, cash, 000000, 20, 414
1550286942, 15/02/2019, 17:15:42, IGUA_004, cash, 000000, 50, 874
1550287034, 15/02/2019, 17:17:14, IGUA_004, cash, 000000, 50, 1081
1550288109, 15/02/2019, 17:35:09, IGUA_004, cash, 000000, 30, 626
1550288124, 15/02/2019, 17:35:24, IGUA_004, cash, 000000, 10, 211
1550288829, 15/02/2019, 17:47:09, IGUA_004, cash, 000000, 200, 604
1550290339, 15/02/2019, 18:12:19, IGUA_004, cash, 000000, 10, 233
1550290362, 15/02/2019, 18:12:42, IGUA_004, cash, 000000, 10, 220
1550300085, 15/02/2019, 20:54:45, IGUA_004, cash, 000000, 10, 230
1550300107, 15/02/2019, 20:55:07, IGUA_004, cash, 000000, 10, 227
1550350801, 16/02/2019, 11:00:01, IGUA_004, cash, 000000, 20, 35
1550350929, 16/02/2019, 11:02:09, IGUA_004, cash, 000000, 20, 409
1550351051, 16/02/2019, 11:04:11, IGUA_004, cash, 000000, 20, 489
1550353670, 16/02/2019, 11:47:50, IGUA_004, cash, 000000, 50, 1026
1550356969, 16/02/2019, 12:42:49, IGUA_004, cash, 000000, 120, 2525
1550360645, 16/02/2019, 13:44:05, IGUA_004, cash, 000000, 50, 1014
1550367949, 16/02/2019, 15:45:49, IGUA_004, cash, 000000, 20, 416
1550376402, 16/02/2019, 18:06:42, IGUA_004, cash, 000000, 30, 617
1550378050, 16/02/2019, 18:34:10, IGUA_004, cash, 000000, 50, 1027
1550378525, 16/02/2019, 18:42:05, IGUA_004, cash, 000000, 20, 435
1550378673, 16/02/2019, 18:44:33, IGUA_004, cash, 000000, 10, 232
1550378696, 16/02/2019, 18:44:56, IGUA_004, cash, 000000, 10, 212
1550379432, 16/02/2019, 18:57:12, IGUA_004, cash, 000000, 10, 210
1550379476, 16/02/2019, 18:57:56, IGUA_004, cash, 000000, 10, 216
1550379587, 16/02/2019, 18:59:47, IGUA_004, cash, 000000, 10, 231
1550379643, 16/02/2019, 19:00:43, IGUA_004, cash, 000000, 10, 240
1550518150, 18/02/2019, 09:29:11, IGUA_004, cash, 000000, 20, 426
1550520280, 18/02/2019, 10:04:40, IGUA_004, cash, 000000, 50, 1027
1550524069, 18/02/2019, 11:07:49, IGUA_004, cash, 000000, 50, 1018
1550525362, 18/02/2019, 11:29:22, IGUA_004, cash, 000000, 10, 232
1550525391, 18/02/2019, 11:29:51, IGUA_004, cash, 000000, 10, 231
1550525967, 18/02/2019, 11:39:27, IGUA_004, cash, 000000, 10, 249
1550525987, 18/02/2019, 11:39:47, IGUA_004, cash, 000000, 10, 232
1550527649, 18/02/2019, 12:07:29, IGUA_004, cash, 000000, 10, 234
1550529991, 18/02/2019, 12:46:31, IGUA_004, cash, 000000, 200, 518
1550535766, 18/02/2019, 14:22:46, IGUA_004, cash, 000000, 100, 2027
1550536938, 18/02/2019, 14:42:18, IGUA_004, cash, 000000, 100, 2019
1550552840, 18/02/2019, 19:07:20, IGUA_004, cash, 000000, 50, 1013
1550552913, 18/02/2019, 19:08:33, IGUA_004, cash, 000000, 20, 412
1550553783, 18/02/2019, 19:23:03, IGUA_004, cash, 000000, 50, 1013
1550556117, 18/02/2019, 20:01:57, IGUA_004, cash, 000000, 10, 215
1550561362, 18/02/2019, 21:29:22, IGUA_004, cash, 000000, 20, 427
1550619857, 19/02/2019, 13:44:17, IGUA_004, cash, 000000, 10, 230
1550619891, 19/02/2019, 13:44:51, IGUA_004, cash, 000000, 10, 232
1550620250, 19/02/2019, 13:50:50, IGUA_004, cash, 000000, 20, 430
1550621164, 19/02/2019, 14:06:04, IGUA_004, cash, 000000, 10, 229
1550621350, 19/02/2019, 14:09:10, IGUA_004, cash, 000000, 50, 1045
1550621462, 19/02/2019, 14:11:02, IGUA_004, cash, 000000, 10, 241
1550621516, 19/02/2019, 14:11:56, IGUA_004, cash, 000000, 10, 261
1550623003, 19/02/2019, 14:36:43, IGUA_004, cash, 000000, 10, 247
1550623924, 19/02/2019, 14:52:04, IGUA_004, cash, 000000, 20, 521
1550624283, 19/02/2019, 14:58:03, IGUA_004, cash, 000000, 150, 3034
1550626376, 19/02/2019, 15:32:56, IGUA_004, cash, 000000, 50, 1055
1550626463, 19/02/2019, 15:34:23, IGUA_004, cash, 000000, 30, 689
1550628626, 19/02/2019, 16:10:26, IGUA_004, cash, 000000, 10, 248
1550629857, 19/02/2019, 16:30:57, IGUA_004, cash, 000000, 100, 2018
1550630494, 19/02/2019, 16:41:34, IGUA_004, cash, 000000, 50, 1013
1550630533, 19/02/2019, 16:42:13, IGUA_004, cash, 000000, 50, 1013
1550631967, 19/02/2019, 17:06:07, IGUA_004, cash, 000000, 20, 432
1550632141, 19/02/2019, 17:09:01, IGUA_004, cash, 000000, 10, 212
1550632199, 19/02/2019, 17:09:59, IGUA_004, cash, 000000, 10, 212
1550636748, 19/02/2019, 18:25:48, IGUA_004, cash, 000000, 50, 1069
1550638146, 19/02/2019, 18:49:06, IGUA_004, cash, 000000, 40, 862
1550639416, 19/02/2019, 19:10:16, IGUA_004, cash, 000000, 10, 244
1550639681, 19/02/2019, 19:14:41, IGUA_004, cash, 000000, 100, 2016
1550639880, 19/02/2019, 19:18:00, IGUA_004, cash, 000000, 30, 610
1550639899, 19/02/2019, 19:18:19, IGUA_004, cash, 000000, 10, 211
1550642004, 19/02/2019, 19:53:24, IGUA_004, cash, 000000, 50, 1013
1550643470, 19/02/2019, 20:17:50, IGUA_004, cash, 000000, 50, 1018
1550691031, 20/02/2019, 09:30:32, IGUA_004, cash, 000000, 100, 2044
1550694285, 20/02/2019, 10:24:45, IGUA_004, cash, 000000, 10, 210
1550694293, 20/02/2019, 10:24:53, IGUA_004, cash, 000000, 10, 216
1550701986, 20/02/2019, 12:33:06, IGUA_004, cash, 000000, 20, 413
1550705762, 20/02/2019, 13:36:02, IGUA_004, cash, 000000, 100, 2169
1550708590, 20/02/2019, 14:23:10, IGUA_004, cash, 000000, 200, 649
1550708876, 20/02/2019, 14:27:56, IGUA_004, cash, 000000, 20, 464
1550708896, 20/02/2019, 14:28:16, IGUA_004, cash, 000000, 10, 234
1550709002, 20/02/2019, 14:30:02, IGUA_004, cash, 000000, 50, 1034
1550709133, 20/02/2019, 14:32:13, IGUA_004, cash, 000000, 40, 834
1550710220, 20/02/2019, 14:50:20, IGUA_004, cash, 000000, 10, 213
1550710229, 20/02/2019, 14:50:29, IGUA_004, cash, 000000, 10, 218
1550710300, 20/02/2019, 14:51:40, IGUA_004, cash, 000000, 10, 213
1550711235, 20/02/2019, 15:07:15, IGUA_004, cash, 000000, 10, 226
1550711292, 20/02/2019, 15:08:12, IGUA_004, cash, 000000, 10, 227
1550711369, 20/02/2019, 15:09:29, IGUA_004, cash, 000000, 10, 226
1550711419, 20/02/2019, 15:10:19, IGUA_004, cash, 000000, 10, 214
1550711448, 20/02/2019, 15:10:48, IGUA_004, cash, 000000, 20, 441
1550714876, 20/02/2019, 16:07:57, IGUA_004, cash, 000000, 10, 230
1550715476, 20/02/2019, 16:17:56, IGUA_004, cash, 000000, 10, 231
1550715510, 20/02/2019, 16:18:30, IGUA_004, cash, 000000, 10, 214
1550715522, 20/02/2019, 16:18:42, IGUA_004, cash, 000000, 10, 210
1550715551, 20/02/2019, 16:19:11, IGUA_004, cash, 000000, 10, 229
1550715561, 20/02/2019, 16:19:21, IGUA_004, cash, 000000, 10, 245
1550715631, 20/02/2019, 16:20:31, IGUA_004, cash, 000000, 10, 231
1550717571, 20/02/2019, 16:52:51, IGUA_004, cash, 000000, 10, 219
1550720103, 20/02/2019, 17:35:03, IGUA_004, cash, 000000, 200, 506
1550720235, 20/02/2019, 17:37:15, IGUA_004, cash, 000000, 30, 631
