1549056213, 01/02/2019, 11:23:33, IGUA_002, cash, 000000, 50, 1068
1549405114, 05/02/2019, 12:18:34, IGUA_002, cash, 000000, 20, 429
1549416170, 05/02/2019, 15:22:50, IGUA_002, cash, 000000, 50, 1149
1549417558, 05/02/2019, 15:45:58, IGUA_002, cash, 000000, 50, 1063
1549493549, 06/02/2019, 12:52:29, IGUA_002, cash, 000000, 50, 1062
1549496572, 06/02/2019, 13:42:52, IGUA_002, cash, 000000, 100, 618
1549500042, 06/02/2019, 14:40:42, IGUA_002, cash, 000000, 10, 230
1549500054, 06/02/2019, 14:40:54, IGUA_002, cash, 000000, 10, 211
1549500065, 06/02/2019, 14:41:05, IGUA_002, cash, 000000, 10, 214
1549511455, 06/02/2019, 17:50:55, IGUA_002, cash, 000000, 50, 1059
1549576502, 07/02/2019, 11:55:02, IGUA_002, cash, 000000, 50, 955
1549580442, 07/02/2019, 13:00:42, IGUA_002, cash, 000000, 50, 1085
1549593421, 07/02/2019, 16:37:01, IGUA_002, cash, 000000, 20, 433
1549595630, 07/02/2019, 17:13:50, IGUA_002, cash, 000000, 50, 1122
1549657780, 08/02/2019, 10:29:40, IGUA_002, cash, 000000, 50, 1093
1549663705, 08/02/2019, 12:08:25, IGUA_002, cash, 000000, 50, 1032
1549675246, 08/02/2019, 15:20:46, IGUA_002, cash, 000000, 50, 1044
1549682242, 08/02/2019, 17:17:22, IGUA_002, cash, 000000, 50, 1050
1549743001, 09/02/2019, 10:10:01, IGUA_002, cash, 000000, 20, 415
1549750380, 09/02/2019, 12:13:00, IGUA_002, cash, 000000, 10, 217
1549750392, 09/02/2019, 12:13:12, IGUA_002, cash, 000000, 10, 219
1549755170, 09/02/2019, 13:32:50, IGUA_002, cash, 000000, 10, 2399
1549757219, 09/02/2019, 14:06:59, IGUA_002, cash, 000000, 20, 441
1549763012, 09/02/2019, 15:43:32, IGUA_002, cash, 000000, 50, 1132
1549763502, 09/02/2019, 15:51:42, IGUA_002, cash, 000000, 10, 216
1549763512, 09/02/2019, 15:51:52, IGUA_002, cash, 000000, 10, 212
1549765118, 09/02/2019, 16:18:38, IGUA_002, cash, 000000, 20, 362
1549766932, 09/02/2019, 16:48:52, IGUA_002, cash, 000000, 100, 2082
1549767620, 09/02/2019, 17:00:20, IGUA_002, cash, 000000, 50, 1206
1549767794, 09/02/2019, 17:03:14, IGUA_002, cash, 000000, 20, 476
1549772056, 09/02/2019, 18:14:16, IGUA_002, cash, 000000, 10, 216
1549826290, 10/02/2019, 09:18:10, IGUA_002, cash, 000000, 50, 1026
1549826322, 10/02/2019, 09:18:42, IGUA_002, cash, 000000, 50, 1020
1549832509, 10/02/2019, 11:01:49, IGUA_002, cash, 000000, 100, 2029
1549836644, 10/02/2019, 12:10:44, IGUA_002, cash, 000000, 10, 214
1549836658, 10/02/2019, 12:10:58, IGUA_002, cash, 000000, 10, 226
1549845799, 10/02/2019, 14:43:19, IGUA_002, cash, 000000, 10, 250
1549845829, 10/02/2019, 14:43:49, IGUA_002, cash, 000000, 10, 227
1549846951, 10/02/2019, 15:02:31, IGUA_002, cash, 000000, 10, 216
1549846962, 10/02/2019, 15:02:42, IGUA_002, cash, 000000, 10, 217
1549847799, 10/02/2019, 15:16:39, IGUA_002, cash, 000000, 20, 415
1549849369, 10/02/2019, 15:42:49, IGUA_002, cash, 000000, 10, 218
1549849381, 10/02/2019, 15:43:01, IGUA_002, cash, 000000, 10, 215
1549849455, 10/02/2019, 15:44:15, IGUA_002, cash, 000000, 20, 430
1549852943, 10/02/2019, 16:42:23, IGUA_002, cash, 000000, 50, 0
1549853092, 10/02/2019, 16:44:52, IGUA_002, cash, 000000, 50, 1064
1549857098, 10/02/2019, 17:51:38, IGUA_002, cash, 000000, 50, 260
1549857815, 10/02/2019, 18:03:35, IGUA_002, cash, 000000, 50, 928
1549859801, 10/02/2019, 18:36:41, IGUA_002, cash, 000000, 10, 235
1549859812, 10/02/2019, 18:36:52, IGUA_002, cash, 000000, 10, 230
1549908935, 11/02/2019, 08:15:35, IGUA_002, cash, 000000, 50, 1046
1549908977, 11/02/2019, 08:16:17, IGUA_002, cash, 000000, 50, 1026
1549909002, 11/02/2019, 08:16:42, IGUA_002, cash, 000000, 10, 210
1549922748, 11/02/2019, 12:05:48, IGUA_002, cash, 000000, 10, 212
1549922758, 11/02/2019, 12:05:58, IGUA_002, cash, 000000, 10, 212
1549923480, 11/02/2019, 12:18:00, IGUA_002, cash, 000000, 50, 1103
1549930648, 11/02/2019, 14:17:28, IGUA_002, cash, 000000, 50, 2397
1549930673, 11/02/2019, 14:17:53, IGUA_002, cash, 000000, 10, 232
1549939145, 11/02/2019, 16:39:05, IGUA_002, cash, 000000, 50, 942
1549943672, 11/02/2019, 17:54:32, IGUA_002, cash, 000000, 100, 1525
1549951058, 11/02/2019, 19:57:38, IGUA_002, cash, 000000, 50, 1421
1549951570, 11/02/2019, 20:06:10, IGUA_002, cash, 000000, 10, 229
1549952381, 11/02/2019, 20:19:41, IGUA_002, cash, 000000, 50, 1074
1549952434, 11/02/2019, 20:20:34, IGUA_002, cash, 000000, 50, 1045
1549955026, 11/02/2019, 21:03:46, IGUA_002, cash, 000000, 30, 482
1550002756, 12/02/2019, 10:19:16, IGUA_002, cash, 000000, 10, 233
1550008047, 12/02/2019, 11:47:27, IGUA_002, cash, 000000, 50, 1051
1550011482, 12/02/2019, 12:44:42, IGUA_002, cash, 000000, 10, 231
1550014481, 12/02/2019, 13:34:41, IGUA_002, cash, 000000, 20, 549
1550014588, 12/02/2019, 13:36:28, IGUA_002, cash, 000000, 10, 213
1550022968, 12/02/2019, 15:56:08, IGUA_002, cash, 000000, 20, 172
1550023078, 12/02/2019, 15:57:58, IGUA_002, cash, 000000, 20, 1
1550032964, 12/02/2019, 18:42:44, IGUA_002, cash, 000000, 50, 70
1550038241, 12/02/2019, 20:10:41, IGUA_002, cash, 000000, 10, 281
1550091922, 13/02/2019, 11:05:22, IGUA_002, cash, 000000, 80, 1316
1550092925, 13/02/2019, 11:22:05, IGUA_002, cash, 000000, 10, 227
1550097470, 13/02/2019, 12:37:50, IGUA_002, cash, 000000, 10, 213
1550097487, 13/02/2019, 12:38:07, IGUA_002, cash, 000000, 10, 212
1550105560, 13/02/2019, 14:52:40, IGUA_002, cash, 000000, 50, 1015
1550110132, 13/02/2019, 16:08:52, IGUA_002, cash, 000000, 50, 1060
1550110168, 13/02/2019, 16:09:28, IGUA_002, cash, 000000, 50, 1031
1550112626, 13/02/2019, 16:50:26, IGUA_002, cash, 000000, 50, 1013
1550113502, 13/02/2019, 17:05:02, IGUA_002, cash, 000000, 50, 849
1550115576, 13/02/2019, 17:39:36, IGUA_002, cash, 000000, 10, 230
1550115598, 13/02/2019, 17:39:58, IGUA_002, cash, 000000, 10, 212
1550126080, 13/02/2019, 20:34:40, IGUA_002, cash, 000000, 50, 1251
1550172149, 14/02/2019, 09:22:29, IGUA_002, cash, 000000, 10, 214
1550175857, 14/02/2019, 10:24:17, IGUA_002, cash, 000000, 70, 1444
1550178562, 14/02/2019, 11:09:22, IGUA_002, cash, 000000, 20, 426
1550178617, 14/02/2019, 11:10:17, IGUA_002, cash, 000000, 50, 1044
1550178644, 14/02/2019, 11:10:44, IGUA_002, cash, 000000, 20, 426
1550178973, 14/02/2019, 11:16:13, IGUA_002, cash, 000000, 10, 211
1550178979, 14/02/2019, 11:16:19, IGUA_002, cash, 000000, 10, 224
1550182707, 14/02/2019, 12:18:27, IGUA_002, cash, 000000, 50, 1073
1550188162, 14/02/2019, 13:49:22, IGUA_002, cash, 000000, 30, 642
1550192738, 14/02/2019, 15:05:38, IGUA_002, cash, 000000, 50, 1119
1550193889, 14/02/2019, 15:24:49, IGUA_002, cash, 000000, 20, 440
1550198063, 14/02/2019, 16:34:23, IGUA_002, cash, 000000, 50, 1046
1550199961, 14/02/2019, 17:06:01, IGUA_002, cash, 000000, 20, 424
1550200835, 14/02/2019, 17:20:35, IGUA_002, cash, 000000, 50, 588
1550202744, 14/02/2019, 17:52:24, IGUA_002, cash, 000000, 100, 2185
1550207542, 14/02/2019, 19:12:22, IGUA_002, cash, 000000, 50, 1088
1550210817, 14/02/2019, 20:06:57, IGUA_002, cash, 000000, 10, 240
1550210837, 14/02/2019, 20:07:17, IGUA_002, cash, 000000, 10, 225
1550210912, 14/02/2019, 20:08:32, IGUA_002, cash, 000000, 10, 212
1550229216, 15/02/2019, 01:13:36, IGUA_002, igua-rfid, rfid_255255255255, 0, 0
1550263065, 15/02/2019, 10:37:45, IGUA_002, cash, 000000, 20, 411
1550269945, 15/02/2019, 12:32:25, IGUA_002, cash, 000000, 50, 870
1550286936, 15/02/2019, 17:15:36, IGUA_002, cash, 000000, 20, 426
1550286962, 15/02/2019, 17:16:02, IGUA_002, cash, 000000, 10, 218
1550286993, 15/02/2019, 17:16:33, IGUA_002, cash, 000000, 10, 221
1550287198, 15/02/2019, 17:19:58, IGUA_002, cash, 000000, 20, 429
1550287570, 15/02/2019, 17:26:10, IGUA_002, cash, 000000, 10, 463
1550288179, 15/02/2019, 17:36:19, IGUA_002, cash, 000000, 50, 571
1550293646, 15/02/2019, 19:07:26, IGUA_002, cash, 000000, 50, 1028
1550298174, 15/02/2019, 20:22:54, IGUA_002, cash, 000000, 50, 1027
1550299558, 15/02/2019, 20:45:58, IGUA_002, cash, 000000, 50, 1134
1550299737, 15/02/2019, 20:48:57, IGUA_002, cash, 000000, 10, 231
1550299822, 15/02/2019, 20:50:22, IGUA_002, cash, 000000, 10, 227
1550299994, 15/02/2019, 20:53:14, IGUA_002, cash, 000000, 10, 233
1550300052, 15/02/2019, 20:54:12, IGUA_002, cash, 000000, 10, 217
1550359385, 16/02/2019, 13:23:05, IGUA_002, cash, 000000, 10, 216
1550363931, 16/02/2019, 14:38:51, IGUA_002, cash, 000000, 50, 778
1550368476, 16/02/2019, 15:54:36, IGUA_002, cash, 000000, 50, 1044
1550369260, 16/02/2019, 16:07:40, IGUA_002, cash, 000000, 30, 674
1550371943, 16/02/2019, 16:52:23, IGUA_002, cash, 000000, 10, 227
1550372141, 16/02/2019, 16:55:41, IGUA_002, cash, 000000, 10, 263
1550372164, 16/02/2019, 16:56:04, IGUA_002, cash, 000000, 10, 210
1550373096, 16/02/2019, 17:11:36, IGUA_002, cash, 000000, 300, 3044
1550376405, 16/02/2019, 18:06:45, IGUA_002, cash, 000000, 10, 231
1550381421, 16/02/2019, 19:30:21, IGUA_002, cash, 000000, 40, 855
1550381576, 16/02/2019, 19:32:56, IGUA_002, cash, 000000, 40, 800
1550385836, 16/02/2019, 20:43:56, IGUA_002, cash, 000000, 50, 1076
1550425254, 17/02/2019, 07:40:54, IGUA_002, cash, 000000, 50, 1029
1550425282, 17/02/2019, 07:41:22, IGUA_002, cash, 000000, 50, 1011
1550425341, 17/02/2019, 07:42:21, IGUA_002, cash, 000000, 50, 790
1550430732, 17/02/2019, 09:12:12, IGUA_002, cash, 000000, 10, 227
1550430748, 17/02/2019, 09:12:28, IGUA_002, cash, 000000, 10, 213
1550438458, 17/02/2019, 11:20:58, IGUA_002, cash, 000000, 100, 1751
1550441798, 17/02/2019, 12:16:38, IGUA_002, cash, 000000, 10, 229
1550441827, 17/02/2019, 12:17:07, IGUA_002, cash, 000000, 10, 211
1550447029, 17/02/2019, 13:43:49, IGUA_002, cash, 000000, 10, 212
1550447037, 17/02/2019, 13:43:57, IGUA_002, cash, 000000, 10, 220
1550451755, 17/02/2019, 15:02:35, IGUA_002, cash, 000000, 50, 1013
1550456134, 17/02/2019, 16:15:34, IGUA_002, cash, 000000, 50, 1035
1550458431, 17/02/2019, 16:53:51, IGUA_002, cash, 000000, 20, 429
1550458475, 17/02/2019, 16:54:35, IGUA_002, cash, 000000, 20, 410
1550459633, 17/02/2019, 17:13:53, IGUA_002, cash, 000000, 10, 215
1550459650, 17/02/2019, 17:14:10, IGUA_002, cash, 000000, 10, 212
1550459926, 17/02/2019, 17:18:46, IGUA_002, cash, 000000, 10, 216
1550461474, 17/02/2019, 17:44:34, IGUA_002, cash, 000000, 50, 1061
1550464189, 17/02/2019, 18:29:49, IGUA_002, cash, 000000, 30, 632
1550464488, 17/02/2019, 18:34:48, IGUA_002, cash, 000000, 30, 633
1550464596, 17/02/2019, 18:36:36, IGUA_002, cash, 000000, 20, 420
1550521152, 18/02/2019, 10:19:12, IGUA_002, cash, 000000, 10, 218
1550521167, 18/02/2019, 10:19:27, IGUA_002, cash, 000000, 10, 211
1550522838, 18/02/2019, 10:47:18, IGUA_002, cash, 000000, 50, 1046
1550526502, 18/02/2019, 11:48:22, IGUA_002, cash, 000000, 50, 940
1550529045, 18/02/2019, 12:30:45, IGUA_002, cash, 000000, 50, 2397
1550537991, 18/02/2019, 14:59:51, IGUA_002, cash, 000000, 10, 231
1550538004, 18/02/2019, 15:00:04, IGUA_002, cash, 000000, 10, 217
1550547944, 18/02/2019, 17:45:44, IGUA_002, cash, 000000, 50, 1005
1550548324, 18/02/2019, 17:52:04, IGUA_002, cash, 000000, 10, 225
1550548340, 18/02/2019, 17:52:20, IGUA_002, cash, 000000, 10, 211
1550548445, 18/02/2019, 17:54:05, IGUA_002, cash, 000000, 10, 211
1550614368, 19/02/2019, 12:12:48, IGUA_002, cash, 000000, 20, 411
1550621265, 19/02/2019, 14:07:45, IGUA_002, cash, 000000, 10, 216
1550621330, 19/02/2019, 14:08:50, IGUA_002, cash, 000000, 20, 443
1550626940, 19/02/2019, 15:42:20, IGUA_002, cash, 000000, 50, 1034
1550628543, 19/02/2019, 16:09:03, IGUA_002, cash, 000000, 10, 232
1550693403, 20/02/2019, 10:10:03, IGUA_002, cash, 000000, 40, 814
1550693517, 20/02/2019, 10:11:57, IGUA_002, cash, 000000, 40, 814
1550697042, 20/02/2019, 11:10:42, IGUA_002, cash, 000000, 10, 214
1550697058, 20/02/2019, 11:10:58, IGUA_002, cash, 000000, 10, 212
1550698066, 20/02/2019, 11:27:46, IGUA_002, cash, 000000, 10, 216
1550698076, 20/02/2019, 11:27:56, IGUA_002, cash, 000000, 10, 215
1550698580, 20/02/2019, 11:36:20, IGUA_002, cash, 000000, 50, 1151
1550698630, 20/02/2019, 11:37:10, IGUA_002, cash, 000000, 10, 244
1550699319, 20/02/2019, 11:48:39, IGUA_002, cash, 000000, 10, 226
1550699343, 20/02/2019, 11:49:03, IGUA_002, cash, 000000, 10, 229
1550700780, 20/02/2019, 12:13:00, IGUA_002, cash, 000000, 40, 841
1550700899, 20/02/2019, 12:14:59, IGUA_002, cash, 000000, 80, 1268
1550705157, 20/02/2019, 13:25:57, IGUA_002, cash, 000000, 50, 639
1550706107, 20/02/2019, 13:41:47, IGUA_002, cash, 000000, 20, 457
1550706831, 20/02/2019, 13:53:51, IGUA_002, cash, 000000, 20, 429
1550706888, 20/02/2019, 13:54:48, IGUA_002, cash, 000000, 10, 210
1550709310, 20/02/2019, 14:35:10, IGUA_002, cash, 000000, 10, 215
1550709323, 20/02/2019, 14:35:23, IGUA_002, cash, 000000, 10, 215
1550709484, 20/02/2019, 14:38:04, IGUA_002, cash, 000000, 20, 410
1550709597, 20/02/2019, 14:39:57, IGUA_002, cash, 000000, 50, 1045
1550714060, 20/02/2019, 15:54:20, IGUA_002, cash, 000000, 20, 421
1550714106, 20/02/2019, 15:55:06, IGUA_002, cash, 000000, 20, 395
1550717284, 20/02/2019, 16:48:04, IGUA_002, cash, 000000, 10, 225
1550720226, 20/02/2019, 17:37:06, IGUA_002, cash, 000000, 50, 940
1550720549, 20/02/2019, 17:42:29, IGUA_002, cash, 000000, 50, 903
1550805579, 21/02/2019, 17:19:39, IGUA_002, cash, 000000, 50, 1061
1550811785, 21/02/2019, 19:03:05, IGUA_002, cash, 000000, 50, 1090
1550811879, 21/02/2019, 19:04:39, IGUA_002, cash, 000000, 20, 420
1550812166, 21/02/2019, 19:09:26, IGUA_002, cash, 000000, 50, 1056
1550812250, 21/02/2019, 19:10:50, IGUA_002, cash, 000000, 20, 412
1550863557, 22/02/2019, 09:25:57, IGUA_002, cash, 000000, 50, 812
1550870513, 22/02/2019, 11:21:53, IGUA_002, cash, 000000, 50, 576
1550876171, 22/02/2019, 12:56:11, IGUA_002, cash, 000000, 10, 227
1550880225, 22/02/2019, 14:03:45, IGUA_002, cash, 000000, 10, 211
1550880246, 22/02/2019, 14:04:06, IGUA_002, cash, 000000, 10, 212
1550881151, 22/02/2019, 14:19:11, IGUA_002, cash, 000000, 20, 424
1550889815, 22/02/2019, 16:43:35, IGUA_002, cash, 000000, 50, 1162
1550897737, 22/02/2019, 18:55:37, IGUA_002, cash, 000000, 80, 1645
1550898747, 22/02/2019, 19:12:27, IGUA_002, cash, 000000, 40, 875
1550900256, 22/02/2019, 19:37:36, IGUA_002, cash, 000000, 10, 227
1550900274, 22/02/2019, 19:37:54, IGUA_002, cash, 000000, 10, 213
1550900985, 22/02/2019, 19:49:45, IGUA_002, cash, 000000, 10, 211
1550901001, 22/02/2019, 19:50:01, IGUA_002, cash, 000000, 10, 211
1550954555, 23/02/2019, 10:42:35, IGUA_002, cash, 000000, 10, 212
1550954578, 23/02/2019, 10:42:58, IGUA_002, cash, 000000, 10, 215
1550955498, 23/02/2019, 10:58:18, IGUA_002, cash, 000000, 70, 1456
1550961763, 23/02/2019, 12:42:43, IGUA_002, igua-rfid, rfid_255255255255, 0, 0
1550964336, 23/02/2019, 13:25:36, IGUA_002, cash, 000000, 20, 442
1550964353, 23/02/2019, 13:25:53, IGUA_002, cash, 000000, 10, 217
1550964864, 23/02/2019, 13:34:24, IGUA_002, cash, 000000, 10, 213
1550968493, 23/02/2019, 14:34:53, IGUA_002, cash, 000000, 10, 220
1550968510, 23/02/2019, 14:35:10, IGUA_002, cash, 000000, 10, 219
1550972975, 23/02/2019, 15:49:35, IGUA_002, cash, 000000, 50, 1090
1551208592, 26/02/2019, 09:16:33, IGUA_002, cash, 000000, 10, 234
1551215596, 26/02/2019, 11:13:16, IGUA_002, cash, 000000, 20, 432
1551215610, 26/02/2019, 11:13:30, IGUA_002, cash, 000000, 10, 213
1551217074, 26/02/2019, 11:37:54, IGUA_002, cash, 000000, 40, 843
1551217134, 26/02/2019, 11:38:54, IGUA_002, cash, 000000, 10, 216
1551221464, 26/02/2019, 12:51:04, IGUA_002, cash, 000000, 50, 890
1551228324, 26/02/2019, 14:45:24, IGUA_002, cash, 000000, 20, 441
1551303748, 27/02/2019, 11:42:28, IGUA_002, cash, 000000, 10, 214
1551303761, 27/02/2019, 11:42:41, IGUA_002, cash, 000000, 10, 212
1551304248, 27/02/2019, 11:50:48, IGUA_002, cash, 000000, 20, 432
1551317627, 27/02/2019, 15:33:47, IGUA_002, cash, 000000, 50, 1062
1551325274, 27/02/2019, 17:41:14, IGUA_002, cash, 000000, 10, 214
1551325290, 27/02/2019, 17:41:30, IGUA_002, cash, 000000, 10, 215
1551325378, 27/02/2019, 17:42:58, IGUA_002, cash, 000000, 50, 1101
1551326125, 27/02/2019, 17:55:25, IGUA_002, cash, 000000, 20, 413
1551326930, 27/02/2019, 18:08:50, IGUA_002, cash, 000000, 40, 841
1551330740, 27/02/2019, 19:12:20, IGUA_002, igua-rfid, rfid_255255255255, 0, 0
1551385588, 28/02/2019, 10:26:28, IGUA_002, cash, 000000, 10, 213
1551385599, 28/02/2019, 10:26:39, IGUA_002, cash, 000000, 10, 216
1551387677, 28/02/2019, 11:01:17, IGUA_002, cash, 000000, 20, 421
1551394682, 28/02/2019, 12:58:02, IGUA_002, cash, 000000, 50, 2401
1551399722, 28/02/2019, 14:22:02, IGUA_002, cash, 000000, 50, 1091
1551402792, 28/02/2019, 15:13:12, IGUA_002, cash, 000000, 40, 849
1551402864, 28/02/2019, 15:14:24, IGUA_002, cash, 000000, 50, 1048
1551403581, 28/02/2019, 15:26:21, IGUA_002, cash, 000000, 50, 1045
1551404746, 28/02/2019, 15:45:46, IGUA_002, cash, 000000, 50, 1032
1551409461, 28/02/2019, 17:04:21, IGUA_002, cash, 000000, 50, 992
1551412921, 28/02/2019, 18:02:01, IGUA_002, cash, 000000, 100, 2430
